,Vsys,Psys,Pload,Pbat,Psolar,Prect,P_1,P_2,P_3,Vfc,Pfc,Psell,lx,lx_power,PV_temp,SOC,id,period,day,datetime
0,1.36,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,1.00718,1,95,1,2018/11/1 0:00
1,1.36,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,1.00718,2,0,1,2018/11/1 0:15
2,1.36,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,1.00718,3,1,1,2018/11/1 0:30
3,1.36,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,1.00718,4,2,1,2018/11/1 0:45
4,1.36,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,1.00718,5,3,1,2018/11/1 1:00
5,1.36,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,1.00718,6,4,1,2018/11/1 1:15
6,1.36,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,1.00718,7,5,1,2018/11/1 1:30
7,1.36,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,1.00718,8,6,1,2018/11/1 1:45
8,1.36,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,1.00718,9,7,1,2018/11/1 2:00
9,1.36,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,1.00718,10,8,1,2018/11/1 2:15
10,1.36,0,0,0,0,0,0,0,0,1.38,0,0,0,0,0,1.00718,11,9,1,2018/11/1 2:30
11,1.36,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,1.00718,12,10,1,2018/11/1 2:45
12,1.36,0,0,0,0,0,0,0,0,1.32,0,0,0,0,0,1.00718,13,11,1,2018/11/1 3:00
13,1.36,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,1.00718,14,12,1,2018/11/1 3:15
14,1.36,0,0,0,0,0,0,0,0,1.32,0,0,0,0,0,1.00718,15,13,1,2018/11/1 3:30
15,1.36,0,0,0,0,0,0,0,0,1.32,0,0,0,0,0,1.00718,16,14,1,2018/11/1 3:45
16,1.35,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,1.00718,17,15,1,2018/11/1 4:00
17,1.35,0,0,0,0,0,0,0,0,1.31,0,0,0,0,0,1.00718,18,16,1,2018/11/1 4:15
18,1.34,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,1.00718,19,17,1,2018/11/1 4:30
19,1.34,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,1.00718,20,18,1,2018/11/1 4:45
20,1.34,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,1.00718,21,19,1,2018/11/1 5:00
21,1.34,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,1.00718,22,20,1,2018/11/1 5:15
22,1.34,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,1.00718,23,21,1,2018/11/1 5:30
23,1.34,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,1.00718,24,22,1,2018/11/1 5:45
24,1.34,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,1.00718,25,23,1,2018/11/1 6:00
25,1.34,0,0,0,0,0,0,0,0,1.3,0,0,0,0,0,1.00718,26,24,1,2018/11/1 6:15
26,1.34,0,0,0,0,0,0,0,0,1.3,0,0,0.03,1.2,0,1.00718,27,25,1,2018/11/1 6:30
27,1.34,0,0,0,0,0,0,0,0,1.3,0,0,0.36,13.6,0.04,1.00718,28,26,1,2018/11/1 6:45
28,1.34,0,0,0,0,0,0,0,0,1.3,0,0,0.64,24,0.06,1.00718,29,27,1,2018/11/1 7:00
