,Vsys,Psys,Pload,Pbat,Psolar,Prect,P_1,P_2,P_3,Vfc,Pfc,Psell,lx,lx_power,PV_temp,SOC,id,period,day,datetime
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.0,0.0,0.0,0.0,1.01041,1,95,1,2019-01-01 00:00:22
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.0,0.0,0.0,0.0,1.01041,2,0,1,2019-01-01 00:17:32
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.0,0.0,0.0,0.0,1.01041,3,1,1,2019-01-01 00:30:42
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.0,0.0,0.0,0.0,1.01041,4,2,1,2019-01-01 00:45:52
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.0,0.0,0.0,0.0,1.01041,5,3,1,2019-01-01 01:00:42
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.0,0.0,0.0,0.0,1.01041,6,4,1,2019-01-01 01:15:12
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.0,0.0,0.0,0.0,1.01041,7,5,1,2019-01-01 01:33:22
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.0,0.0,0.0,0.0,1.01041,8,6,1,2019-01-01 01:45:52
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.0,0.0,0.0,0.0,1.01041,9,7,1,2019-01-01 02:03:02
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.4,0.0,0.0,0.0,0.0,0.0,1.01041,10,8,1,2019-01-01 02:15:31
