,Vsys,Psys,Pload,Pbat,Psolar,Prect,P_1,P_2,P_3,Vfc,Pfc,Psell,lx,lx_power,PV_temp,SOC,id,period,day,datetime
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.22,1.70806,1,95,1,2018/9/1 0:00
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.22,1.70806,2,0,1,2018/9/1 0:15
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.16,1.70806,3,1,1,2018/9/1 0:30
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.13,1.70806,4,2,1,2018/9/1 0:45
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.12,1.70806,5,3,1,2018/9/1 1:00
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.18,1.70806,6,4,1,2018/9/1 1:15
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.11,1.70806,7,5,1,2018/9/1 1:30
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.14,1.70806,8,6,1,2018/9/1 1:45
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.02,1.70806,9,7,1,2018/9/1 2:00
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.84,1.70806,10,8,1,2018/9/1 2:15
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.86,1.70806,11,9,1,2018/9/1 2:30
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.81,1.70806,12,10,1,2018/9/1 2:45
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.82,1.70806,13,11,1,2018/9/1 3:00
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.76,1.70806,14,12,1,2018/9/1 3:15
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.68,1.70806,15,13,1,2018/9/1 3:30
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.43,1.70806,16,14,1,2018/9/1 3:45
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.15,1.70806,17,15,1,2018/9/1 4:00
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.86,1.70806,18,16,1,2018/9/1 4:15
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.73,1.70806,19,17,1,2018/9/1 4:30
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6,1.70806,20,18,1,2018/9/1 4:45
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.63,1.70806,21,19,1,2018/9/1 5:00
