,Vsys,Psys,Pload,Pbat,Psolar,Prect,P_1,P_2,P_3,Vfc,Pfc,Psell,lx,lx_power,PV_temp,SOC,id,period,day,datetime
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,1,95,1,2018/10/1 0:00
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,2,0,1,2018/10/1 0:15
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,3,1,1,2018/10/1 0:30
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,4,2,1,2018/10/1 0:45
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,5,3,1,2018/10/1 1:00
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,6,4,1,2018/10/1 1:15
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,7,5,1,2018/10/1 1:30
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,8,6,1,2018/10/1 1:45
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,9,7,1,2018/10/1 2:00
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,10,8,1,2018/10/1 2:15
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,11,9,1,2018/10/1 2:30
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,12,10,1,2018/10/1 2:45
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,13,11,1,2018/10/1 3:00
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,14,12,1,2018/10/1 3:15
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,15,13,1,2018/10/1 3:30
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,16,14,1,2018/10/1 3:45
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,17,15,1,2018/10/1 4:00
17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,18,16,1,2018/10/1 4:15
18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,19,17,1,2018/10/1 4:30
19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,20,18,1,2018/10/1 4:45
20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,21,19,1,2018/10/1 5:00
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,22,20,1,2018/10/1 5:15
22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,23,21,1,2018/10/1 5:30
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70634,24,22,1,2018/10/1 5:45
24,0,0,0,0,0,0,0,0,0,0,0,0,0.54,20.44,0.05,1.70634,25,23,1,2018/10/1 6:00
25,0,0,0,0,0,0,0,0,0,0,0,0,3.17,118.83,0.32,1.70634,26,24,1,2018/10/1 6:15
26,0,0,0,0,0,0,0,0,0,0,0,0,7.57,283.92,0.76,1.70634,27,25,1,2018/10/1 6:30
27,0,0,0,0,0,0,0,0,0,0,0,0,13.17,493.83,1.32,1.70634,28,26,1,2018/10/1 6:45
28,0,0,0,0,0,0,0,0,0,0,0,0,18.98,711.94,1.9,1.70634,29,27,1,2018/10/1 7:00
29,0,0,0,0,0,0,0,0,0,0,0,0,25.37,951.33,2.54,1.70634,30,28,1,2018/10/1 7:15
30,0,0,0,0,0,0,0,0,0,0,0,0,31.72,1189.41,3.17,1.70634,31,29,1,2018/10/1 7:30
31,0,0,0,0,0,0,0,0,0,0,0,0,37.75,1415.77,3.78,1.70634,32,30,1,2018/10/1 7:45
32,0,0,0,0,0,0,0,0,0,0,0,0,44.09,1653.52,4.41,1.70634,33,31,1,2018/10/1 8:00
33,0,0,0,0,0,0,0,0,0,0,0,0,50.42,1890.84,5.04,1.70634,34,32,1,2018/10/1 8:15
34,0,0,0,0,0,0,0,0,0,0,0,0,55.93,2097.47,5.59,1.70634,35,33,1,2018/10/1 8:30
35,0,0,0,0,0,0,0,0,0,0,0,0,61.62,2310.75,6.16,1.70634,36,34,1,2018/10/1 8:45
36,0,0,0,0,0,0,0,0,0,0,0,0,67.26,2522.2,6.73,1.70634,37,35,1,2018/10/1 9:00
37,0,0,0,0,0,0,0,0,0,0,0,0,72.42,2715.61,7.24,1.70634,38,36,1,2018/10/1 9:15
38,0,0,0,0,0,0,0,0,0,0,0,0,77.05,2889.23,7.7,1.70634,39,37,1,2018/10/1 9:30
39,0,0,0,0,0,0,0,0,0,0,0,0,81.72,3064.55,8.17,1.70634,40,38,1,2018/10/1 9:45
40,0,0,0,0,0,0,0,0,0,0,0,0,85.39,3202.03,8.54,1.70634,41,39,1,2018/10/1 10:00
41,0,0,0,0,0,0,0,0,0,0,0,0,88.11,3304.03,8.81,1.70634,42,40,1,2018/10/1 10:15
42,0,0,0,0,0,0,0,0,0,0,0,0,90.96,3410.95,9.1,1.70634,43,41,1,2018/10/1 10:30
43,0,0,0,0,0,0,0,0,0,0,0,0,93.21,3495.42,9.32,1.70634,44,42,1,2018/10/1 10:45
44,0,0,0,0,0,0,0,0,0,0,0,0,94.93,3559.78,9.49,1.70634,45,43,1,2018/10/1 11:00
45,0,0,0,0,0,0,0,0,0,0,0,0,96.3,3611.2,9.63,1.70634,46,44,1,2018/10/1 11:15
46,0,0,0,0,0,0,0,0,0,0,0,0,96.95,3635.72,9.7,1.70634,47,45,1,2018/10/1 11:30
47,0,0,0,0,0,0,0,0,0,0,0,0,97.07,3640.08,9.71,1.70634,48,46,1,2018/10/1 11:45
48,0,0,0,0,0,0,0,0,0,0,0,0,96.7,3626.3,9.67,1.70634,49,47,1,2018/10/1 12:00
49,0,0,0,0,0,0,0,0,0,0,0,0,96.07,3602.48,9.61,1.70634,50,48,1,2018/10/1 12:15
50,0,0,0,0,0,0,0,0,0,0,0,0,95.24,3571.41,9.52,1.70634,51,49,1,2018/10/1 12:30
51,0,0,0,0,0,0,0,0,0,0,0,0,93.24,3496.64,9.32,1.70634,52,50,1,2018/10/1 12:45
52,0,0,0,0,0,0,0,0,0,0,0,0,91.35,3425.58,9.13,1.70634,53,51,1,2018/10/1 13:00
53,0,0,0,0,0,0,0,0,0,0,0,0,88.05,3302.02,8.81,1.70634,54,52,1,2018/10/1 13:15
54,0,0,0,0,0,0,0,0,0,0,0,0,84.13,3154.73,8.41,1.70634,55,53,1,2018/10/1 13:30
55,0,0,0,0,0,0,0,0,0,0,0,0,80.9,3033.66,8.09,1.70634,56,54,1,2018/10/1 13:45
56,0,0,0,0,0,0,0,0,0,0,0,0,76.62,2873.11,7.66,1.70634,57,55,1,2018/10/1 14:00
57,0,0,0,0,0,0,0,0,0,0,0,0,72.14,2705.3,7.21,1.70634,58,56,1,2018/10/1 14:15
58,0,0,0,0,0,0,0,0,0,0,0,0,67.66,2537.39,6.77,1.70634,59,57,1,2018/10/1 14:30
59,0,0,0,0,0,0,0,0,0,0,0,0,62.33,2337.47,6.23,1.70634,60,58,1,2018/10/1 14:45
60,0,0,0,0,0,0,0,0,0,0,0,0,54.76,2053.36,5.48,1.70634,61,59,1,2018/10/1 15:00
61,0,0,0,0,0,0,0,0,0,0,0,0,49.8,1867.55,4.98,1.70634,62,60,1,2018/10/1 15:15
62,0,0,0,0,0,0,0,0,0,0,0,0,43.05,1614.38,4.3,1.70634,63,61,1,2018/10/1 15:30
