,Vsys,Psys,Pload,Pbat,Psolar,Prect,P_1,P_2,P_3,Vfc,Pfc,Psell,lx,lx_power,PV_temp,SOC,id,period,day,datetime
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01041,1,95,1,2019/2/1 0:00
1,0,0,0,0,0,0,0,0,0,0,0,0,0.11,4,0.01,1.01041,2,0,1,2019/2/1 0:15
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01041,3,1,1,2019/2/1 0:30
3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01041,4,2,1,2019/2/1 0:45
4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01041,5,3,1,2019/2/1 1:00
5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01041,6,4,1,2019/2/1 1:15
6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01041,7,5,1,2019/2/1 1:30
7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01041,8,6,1,2019/2/1 1:45
8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01041,9,7,1,2019/2/1 2:00
9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01041,10,8,1,2019/2/1 2:15
10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01041,11,9,1,2019/2/1 2:31
11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01041,12,10,1,2019/2/1 2:45
12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01041,13,11,1,2019/2/1 3:00
13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01041,14,12,1,2019/2/1 3:15
14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01041,15,13,1,2019/2/1 3:31
15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01041,16,14,1,2019/2/1 3:45
16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01041,17,15,1,2019/2/1 4:00
